-0.784653 -0.354204 142.077 0.211167 0.153652
-0.82385 -0.215098 145.955 0.171406 0.139962
-0.844934 -0.0713815 148.182 0.150274 0.131806
-0.60567 -0.563536 127.39 0.392761 0.198624
-0.656421 -0.465497 131.232 0.340891 0.188011
-0.702124 -0.344817 134.872 0.294473 0.17717
-0.73572 -0.20958 137.711 0.260235 0.168216
-0.753564 -0.0690332 139.26 0.242325 0.163158
-0.643686 -0.0695087 130.334 0.352754 0.19057
-0.516787 -0.0718646 121.315 0.480259 0.213581
-0.378192 -0.074951 112.36 0.61957 0.231202
-0.230397 -0.0770708 103.403 0.768196 0.243191
-0.0771971 -0.0776925 94.4546 0.92233 0.249245
-0.628881 -0.209372 129.225 0.367628 0.193666
-0.504932 -0.215118 120.517 0.492209 0.21537
-0.368958 -0.224455 111.785 0.628883 0.232146
-0.224148 -0.230066 103.033 0.774495 0.24356
-0.0749831 -0.232107 94.326 0.924569 0.249288
-0.600475 -0.344727 127.119 0.396526 0.199346
-0.482996 -0.355061 119.048 0.514457 0.218553
-0.353122 -0.368421 110.797 0.644934 0.23371
-0.214655 -0.377501 102.467 0.784123 0.244105
-0.0716834 -0.380721 94.1341 0.927909 0.24935
-0.566002 -0.46612 124.634 0.431672 0.2057
-0.458232 -0.482453 117.407 0.539696 0.22194
-0.336163 -0.5014 109.746 0.662147 0.235299
-0.203134 -0.514865 101.785 0.795759 0.24473
-0.0674479 -0.519392 93.8883 0.932188 0.249425
-0.534452 -0.563665 122.399 0.464189 0.211083
-0.43997 -0.591544 116.207 0.558387 0.2243
-0.325853 -0.617754 109.109 0.672626 0.236223
-0.197037 -0.637758 101.425 0.801918 0.245046
-0.064931 -0.646496 93.7424 0.93473 0.249467
-0.0649247 -0.755855 93.7418 0.93474 0.249467
-0.0673028 -0.84693 93.8799 0.932335 0.249427
-0.0713111 -0.916746 94.1124 0.928286 0.249356
-0.0749413 -0.964047 94.3234 0.924613 0.249289
-0.0771516 -0.987927 94.4519 0.922378 0.249246
-0.197479 -0.743665 101.449 0.801497 0.245025
-0.203502 -0.830677 101.807 0.795382 0.24471
-0.214354 -0.897366 102.448 0.784442 0.244123
-0.224365 -0.941714 103.044 0.774301 0.243549
-0.230407 -0.964009 103.402 0.768212 0.243192
-0.325898 -0.716928 109.11 0.672617 0.236222
-0.336627 -0.796837 109.776 0.661661 0.235256
-0.352897 -0.857501 110.778 0.645246 0.23374
-0.368655 -0.897139 111.762 0.629251 0.232183
-0.377986 -0.916777 112.343 0.619849 0.231231
-0.440293 -0.678364 116.227 0.558078 0.224262
-0.458221 -0.746337 117.404 0.539734 0.221945
-0.481971 -0.797183 118.972 0.515622 0.218715
-0.502819 -0.831062 120.374 0.494365 0.215687
-0.516182 -0.847054 121.27 0.480935 0.213684
-0.533957 -0.633803 122.363 0.464723 0.211167
-0.564862 -0.679534 124.544 0.432967 0.205924
-0.597328 -0.718669 126.874 0.399936 0.199988
-0.624328 -0.745185 128.88 0.372307 0.194615
-0.641689 -0.756618 130.182 0.354783 0.191
